Identifier,Company Name,GICS Industry Name,Year,Board Cultural Diversity Percent,Board Gender Diversity Percent Score,Board Size,DIR Diversity Score,DIR Inclusion Score,EBITDA,Employees Prd/Prd Avg FY,Executive Members Gender Diversity Percent Score,Executives Cultural Diversity Score,Total Capital,Training Hours Total,Women Employees Score
KELG.KL,Kelington Group Bhd,Construction & Engineering,2021,18.18,20.790000000000003,10.333333333333334,31.333333333333332,38.666666666666664,10618876.08,414.0,19.986666666666668,23.39,59862632.08,9648.333333333334,63.85
KELG.KL,Kelington Group Bhd,Construction & Engineering,2022,18.18,16.88,10.0,23.0,33.0,20637500.0,492.5,27.26,23.39,110944090.91,7009.0,60.11
KELG.KL,Kelington Group Bhd,Construction & Engineering,2023,18.18,13.58,10.0,28.0,33.0,36114161.22,601.5,25.72,23.39,114728540.31,10250.0,66.51
KELG.KL,Kelington Group Bhd,Construction & Engineering,2024,18.18,31.91,11.0,43.0,50.0,40863025.96,478.375,6.98,23.39,147487690.24,11686.0,64.93
KHC.OQ,Kraft Heinz Co,Food Products,2017,18.18,60.77,11.0,29.998333333333335,28.794999999999998,7725000000.0,40000.0,15.95,37.769999999999996,97579000000.0,733491.6799999999,57.44199999999999
KHC.OQ,Kraft Heinz Co,Food Products,2018,18.18,60.96,11.0,29.998333333333335,28.794999999999998,7034000000.0,38500.0,16.82,37.769999999999996,82946000000.0,733491.6799999999,62.5
KHC.OQ,Kraft Heinz Co,Food Products,2019,18.18,60.98,11.0,23.0,25.0,6084000000.0,37500.0,17.67,37.769999999999996,80993000000.0,733491.6799999999,57.44199999999999
KHC.OQ,Kraft Heinz Co,Food Products,2020,36.36,54.81,11.0,17.0,26.0,6519000000.0,37500.0,35.54,37.769999999999996,78549000000.0,646000.0,57.44199999999999
KHC.OQ,Kraft Heinz Co,Food Products,2021,27.27,46.88,11.0,31.0,29.0,6091000000.0,37000.0,84.57,45.45,71267000000.0,1395252.0,59.17
KHC.OQ,Kraft Heinz Co,Food Products,2022,27.27,10.04,11.0,29.99,30.77,5803000000.0,36500.0,55.54,38.46,68940000000.0,542416.0,53.79
KHC.OQ,Kraft Heinz Co,Food Products,2023,20.0,33.15,10.0,31.0,31.0,6203000000.0,36500.0,72.69,38.0,69754000000.0,544622.4,54.61
KHC.OQ,Kraft Heinz Co,Food Products,2024,9.09,78.82,11.0,48.0,31.0,6327000000.0,36000.0,77.27,29.17,69194000000.0,539168.0,57.14
KNEBV.HE,Kone Oyj,Machinery,2017,32.6375,68.52,8.0,41.66285714285714,19.904285714285713,1583234366.19,53589.5,9.62,6.325,3903144156.14,2330267.533333333,16.35
KNEBV.HE,Kone Oyj,Machinery,2018,32.6375,65.0,8.0,32.0,0.0,1411712083.68,56217.0,5.0,6.325,3775919809.16,2330267.533333333,16.27
KNEBV.HE,Kone Oyj,Machinery,2019,32.6375,63.75,8.0,44.0,0.0,1657960226.89,58592.0,6.25,15.0,4189404300.16,2330267.533333333,10.29
KNEBV.HE,Kone Oyj,Machinery,2020,32.6375,58.33,8.0,47.0,0.0,1819369809.48,60602.5,9.18,2.38,4520762090.86,2330267.533333333,11.75
KNEBV.HE,Kone Oyj,Machinery,2021,11.11,87.95,9.0,45.0,25.0,1766477957.39,62050.0,37.56,6.0,4260282381.83,2330267.533333333,9.55
KNEBV.HE,Kone Oyj,Machinery,2022,25.0,68.29,8.0,38.64,33.33,1429687500.0,62998.5,23.78,1.92,3637735445.21,2709504.0,13.13
KNEBV.HE,Kone Oyj,Machinery,2023,50.0,67.5,8.0,39.0,25.0,1675035590.92,63406.5,38.13,6.325,3684460287.16,2183056.5,15.98
KNEBV.HE,Kone Oyj,Machinery,2024,44.44,84.18,9.0,46.0,56.0,1651516720.16,64099.5,29.75,6.325,3861165752.15,2098242.1,18.06
KPN.AS,Koninklijke KPN NV,Diversified Telecommunication Services,2017,14.29,62.73,7.0,42.90857142857143,27.0,2753085975.46,13267.0,45.0,48.818,13290387591.32,922810.8,18.04
KPN.AS,Koninklijke KPN NV,Diversified Telecommunication Services,2018,12.5,52.59,8.0,39.0,41.0,3256032663.55,12836.5,20.19,48.818,11896733645.29,864594.4,18.4
KPN.AS,Koninklijke KPN NV,Diversified Telecommunication Services,2019,12.5,52.44,8.0,41.0,27.0,2777840055.6,11958.5,44.67,59.62,11317624375.04,956965.2,15.98
KPN.AS,Koninklijke KPN NV,Diversified Telecommunication Services,2020,12.5,46.43,8.0,46.0,24.0,3019052271.62,10675.0,87.5,38.1,12285051294.58,980825.6,10.55
KPN.AS,Koninklijke KPN NV,Diversified Telecommunication Services,2021,12.5,76.44,8.0,48.0,24.0,2836323124.84,9900.5,79.73,47.5,12330900575.22,683905.4,11.97
KPN.AS,Koninklijke KPN NV,Diversified Telecommunication Services,2022,12.5,69.02,8.0,44.36,25.0,2717251712.33,9575.5,76.63,47.73,10639982876.71,531505.2,10.4
KPN.AS,Koninklijke KPN NV,Diversified Telecommunication Services,2023,12.5,92.02,8.0,42.0,24.0,2813062143.4,9869.0,67.55,51.14,11422202112.28,351614.4,11.44
KPN.AS,Koninklijke KPN NV,Diversified Telecommunication Services,2024,11.11,40.56,9.0,40.0,24.0,2724919763.95,9975.0,96.11,48.818,11005280049.69,783754.4,12.5
LANDI.S,Landis+Gyr Group AG,Electronic Equipment Instruments & Components,2017,46.072,50.568,7.8,31.346000000000004,15.857999999999999,154717000.0,7194.25,80.292,50.324,1960529000.0,100539.54666666668,84.005
LANDI.S,Landis+Gyr Group AG,Electronic Equipment Instruments & Components,2018,46.072,50.568,7.8,31.346000000000004,15.857999999999999,159776000.0,7194.25,80.292,50.324,1950348000.0,100539.54666666668,84.005
LANDI.S,Landis+Gyr Group AG,Electronic Equipment Instruments & Components,2019,46.072,50.568,7.8,31.346000000000004,15.857999999999999,237859000.0,7194.25,80.292,50.324,1924036000.0,100539.54666666668,84.005
LANDI.S,Landis+Gyr Group AG,Electronic Equipment Instruments & Components,2020,37.5,70.26,8.0,29.0,20.0,219453000.0,7194.25,89.49,73.96,2149816000.0,100539.54666666668,83.87
LANDI.S,Landis+Gyr Group AG,Electronic Equipment Instruments & Components,2021,50.0,36.63,8.0,31.0,13.0,131858000.0,7194.25,63.58,77.98,1523422000.0,100539.54666666668,84.2
LANDI.S,Landis+Gyr Group AG,Electronic Equipment Instruments & Components,2022,50.0,31.88,8.0,31.73,14.29,163965000.0,7194.25,97.82,52.23,1626387000.0,65076.14,81.43
LANDI.S,Landis+Gyr Group AG,Electronic Equipment Instruments & Components,2023,50.0,56.86,8.0,33.0,17.0,139895000.0,7097.5,78.57,28.7,1709855000.0,106342.5,86.52
LANDI.S,Landis+Gyr Group AG,Electronic Equipment Instruments & Components,2024,42.86,57.21,7.0,32.0,15.0,224873000.0,7291.0,72.0,18.75,1804071000.0,130200.0,84.005
LBTYA.OQ,Liberty Global Ltd,Diversified Telecommunication Services,2017,18.18,36.6,11.0,30.0,24.0,5812300000.0,39000.0,18.22,54.17,46509400000.0,532082.0,42.78
LBTYA.OQ,Liberty Global Ltd,Diversified Telecommunication Services,2018,18.18,36.45,11.0,21.0,22.0,4662900000.0,33850.0,18.23,54.17,39037500000.0,437072.0,43.87
LBTYA.OQ,Liberty Global Ltd,Diversified Telecommunication Services,2019,18.18,35.14,11.0,22.0,31.0,4945500000.0,26650.0,17.54,54.17,33953500000.0,410321.4,40.57
LBTYA.OQ,Liberty Global Ltd,Diversified Telecommunication Services,2020,18.18,32.26,11.0,19.0,29.0,4361600000.0,23400.0,18.75,54.17,41381100000.0,96176.32,44.53
LBTYA.OQ,Liberty Global Ltd,Diversified Telecommunication Services,2021,10.0,30.93,10.0,37.0,21.0,4355500000.0,21600.0,15.63,54.17,28245800000.0,38855.0,56.34
LBTYA.OQ,Liberty Global Ltd,Diversified Telecommunication Services,2022,10.0,28.63,10.0,36.0,50.0,3655000000.0,17100.0,12.9,54.17,40423100000.0,58642.1,53.02
LBTYA.OQ,Liberty Global Ltd,Diversified Telecommunication Services,2023,9.09,45.24,11.0,34.0,57.0,2403300000.0,10650.0,12.7,54.17,36336600000.0,66775.94,56.73
LBTYA.OQ,Liberty Global Ltd,Diversified Telecommunication Services,2024,9.09,40.4,11.0,48.0,33.0,2138600000.0,9980.0,12.1,54.17,34773300000.0,92148.2,64.33
LIGHT.AS,Signify NV,Electrical Equipment,2017,40.0,33.64,5.0,31.0,0.0,960880987.51,33193.0,18.0,75.212,4355753889.71,617674.808,98.33
LIGHT.AS,Signify NV,Electrical Equipment,2018,42.86,63.79,7.0,45.0,0.0,881961647.86,30683.5,20.19,75.212,3881090008.26,617674.808,93.42
LIGHT.AS,Signify NV,Electrical Equipment,2019,50.0,75.61,6.0,29.0,0.0,924825684.37,30621.0,18.67,75.212,4247472143.13,115000.0,95.1
LIGHT.AS,Signify NV,Electrical Equipment,2020,40.0,83.93,5.0,55.0,0.0,1108939912.07,34965.5,17.11,73.81,5652173913.04,135610.0,89.52
LIGHT.AS,Signify NV,Electrical Equipment,2021,50.0,60.92,6.0,68.0,0.0,1103835572.83,37375.0,73.37,30.0,5234977150.26,617674.808,86.11
LIGHT.AS,Signify NV,Electrical Equipment,2022,50.0,52.72,6.0,69.0,0.0,827268835.62,35721.5,85.87,86.36,5455907534.25,1252016.0,87.93
LIGHT.AS,Signify NV,Electrical Equipment,2023,50.0,45.74,6.0,52.285714285714285,1.8571428571428572,960127134.08,33269.5,80.85,93.18,5713308244.95,830856.0,89.92
LIGHT.AS,Signify NV,Electrical Equipment,2024,57.14,72.78,7.0,69.0,13.0,822031266.18,30689.5,66.11,92.71,4990164613.31,754892.04,86.64
LOGN.S,Logitech International SA,Technology Hardware Storage & Peripherals,2017,80.0,63.75,10.0,37.0,0.0,264993000.0,6150.0,24.14,59.212,856111000.0,20000.0,70.31
LOGN.S,Logitech International SA,Technology Hardware Storage & Peripherals,2018,84.62,94.92,13.0,41.0,0.0,287931000.0,6250.0,29.78,59.212,1050557000.0,15000.0,50.0
LOGN.S,Logitech International SA,Technology Hardware Storage & Peripherals,2019,81.82,76.8,11.0,44.04,21.666666666666668,359889000.0,6350.0,29.3,93.75,1176339000.0,15000.0,42.05
LOGN.S,Logitech International SA,Technology Hardware Storage & Peripherals,2020,81.82,75.74,11.0,38.0,0.0,351880000.0,6600.0,27.54,59.212,1489268000.0,12000.0,46.61
LOGN.S,Logitech International SA,Technology Hardware Storage & Peripherals,2021,81.82,91.3,11.0,47.24,40.0,1231216000.0,7800.0,86.41,31.25,2261789000.0,21568.0,38.36
LOGN.S,Logitech International SA,Technology Hardware Storage & Peripherals,2022,72.73,86.03,11.0,44.04,21.666666666666668,919455000.0,8600.0,87.93,42.59,2398738000.0,21568.0,49.4
LOGN.S,Logitech International SA,Technology Hardware Storage & Peripherals,2023,66.67,70.9,13.0,47.0,47.0,605902000.0,7800.0,86.0,33.59,2257560000.0,29589.0,53.37
LOGN.S,Logitech International SA,Technology Hardware Storage & Peripherals,2024,60.0,83.84,10.0,54.0,43.0,679474000.0,7350.0,96.95,94.88,2233653000.0,37819.0,56.32
LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Textiles Apparel & Luxury Goods,2017,29.41,28.35,17.0,65.14,43.91428571428571,12147167140.51,117845.0,28.87,44.053333333333335,50326891472.03,2428216.0,82.76
LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Textiles Apparel & Luxury Goods,2018,26.67,30.56,15.0,57.0,18.0,13699651344.16,132635.0,30.09,44.053333333333335,51575832645.2,2323580.0,71.43
LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Textiles Apparel & Luxury Goods,2019,25.0,56.86,16.0,72.0,22.0,17773468152.37,142174.0,29.41,44.053333333333335,71295652758.78,2269040.0,74.51
LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Textiles Apparel & Luxury Goods,2020,31.25,51.25,16.0,64.0,44.0,16195652173.91,148029.0,50.63,44.053333333333335,93198583292.62,2269040.0,76.27
LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Textiles Apparel & Luxury Goods,2021,23.53,68.21,17.0,67.0,43.0,25212013732.58,153148.0,60.37,28.79,94766159652.59,1354064.0,69.33
LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Textiles Apparel & Luxury Goods,2022,18.75,50.51,16.0,67.98,61.4,28569135273.97,165722.5,30.71,29.69,98128210616.44,2349792.0,75.0
LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Textiles Apparel & Luxury Goods,2023,18.75,45.96,16.0,65.0,61.0,31772482977.06,182889.5,29.04,44.053333333333335,111668303665.04,2530120.0,78.91
LVMH.PA,LVMH Moet Hennessy Louis Vuitton SE,Textiles Apparel & Luxury Goods,2024,12.5,45.31,16.0,63.0,58.0,27281292059.22,196402.5,28.13,73.68,113893777823.79,3051392.0,77.86
LXSG.DE,Lanxess AG,Chemicals,2017,8.33,15.43,12.0,46.73333333333333,49.35833333333333,1107022708.16,16473.0,32.98,23.57,6875525651.81,219076.33333333334,41.15
LXSG.DE,Lanxess AG,Chemicals,2018,8.33,19.47,12.0,44.0,52.0,1163613680.26,17875.0,33.04,23.57,7543095692.23,219076.33333333334,41.43
LXSG.DE,Lanxess AG,Chemicals,2019,8.33,36.78,12.0,45.0,48.0,1268464996.79,17235.0,32.85,23.57,6328562253.42,219076.33333333334,46.06
LXSG.DE,Lanxess AG,Chemicals,2020,16.67,64.72,12.0,45.0,48.0,1365379010.38,14872.5,31.22,23.57,6154294554.18,219076.33333333334,44.04
LXSG.DE,Lanxess AG,Chemicals,2021,16.67,68.84,12.0,49.0,51.0,1289692232.54,14306.5,63.58,23.57,7120175867.12,206584.0,40.43
LXSG.DE,Lanxess AG,Chemicals,2022,16.67,87.99,12.0,49.4,50.15,1159538912.76,14587.5,74.01,23.57,8260009549.14,222990.0,41.31
LXSG.DE,Lanxess AG,Chemicals,2023,25.0,88.67,12.0,48.0,47.0,1167594178.08,14866.0,28.78,23.57,9282962328.77,227655.0,50.0
LXSG.DE,Lanxess AG,Chemicals,2024,25.0,82.08,12.0,46.73333333333333,49.35833333333333,2055996380.21,13857.5,65.95,23.57,8295719157.3,219076.33333333334,52.96
LYB.N,LyondellBasell Industries NV,Chemicals,2017,90.91,55.45,11.0,23.0,0.0,6657000000.0,13200.0,18.22,35.71,17569000000.0,492452.71428571426,34.144285714285715
LYB.N,LyondellBasell Industries NV,Chemicals,2018,90.91,59.48,11.0,40.0,0.0,6471000000.0,16425.0,38.67,15.0,19783000000.0,249000.0,36.19
LYB.N,LyondellBasell Industries NV,Chemicals,2019,91.67,52.44,12.0,42.0,0.0,5462000000.0,19275.0,48.1,9.62,20241000000.0,376000.0,40.16
LYB.N,LyondellBasell Industries NV,Chemicals,2020,91.67,46.43,12.0,24.0,0.0,3579000000.0,19150.0,45.94,20.11,24061000000.0,363000.0,15.56
LYB.N,LyondellBasell Industries NV,Chemicals,2021,100.0,40.8,11.0,39.0,0.0,8790000000.0,19150.0,41.89,20.11,23602000000.0,287850.0,11.97
LYB.N,LyondellBasell Industries NV,Chemicals,2022,91.67,14.67,12.0,55.0,25.0,6437000000.0,19200.0,58.15,20.11,24064000000.0,745407.0,39.19
LYB.N,LyondellBasell Industries NV,Chemicals,2023,100.0,22.87,12.0,55.0,31.0,5105000000.0,19650.0,70.74,20.11,24290000000.0,816942.0,46.38
LYB.N,LyondellBasell Industries NV,Chemicals,2024,100.0,19.44,11.0,60.0,33.0,4288000000.0,20000.0,80.56,20.11,23737000000.0,608970.0,49.56
MAHM.NS,Mahindra and Mahindra Ltd,Automobiles,2017,8.33,18.87,12.0,31.0,43.0,1695608326.91,20244.0,72.17,25.0,13085088666.15,14925.0,0.7
MAHM.NS,Mahindra and Mahindra Ltd,Automobiles,2018,9.09,28.26,11.0,26.0,48.0,2031346951.31,20616.5,58.7,25.0,15500473045.62,147272.54,1.58
MAHM.NS,Mahindra and Mahindra Ltd,Automobiles,2019,9.09,19.75,11.0,28.0,67.0,2198107834.63,20943.5,60.44,25.0,17229297484.82,169871.05,1.95
MAHM.NS,Mahindra and Mahindra Ltd,Automobiles,2020,8.836666666666666,62.87,11.0,27.0,64.0,1751101111.07,20829.0,37.81,25.0,17286987110.56,462382.0,4.39
MAHM.NS,Mahindra and Mahindra Ltd,Automobiles,2021,8.836666666666666,73.09,14.0,25.92,69.51,1869990565.65,20289.5,51.61,25.0,17949472907.01,600948.14,5.06
MAHM.NS,Mahindra and Mahindra Ltd,Automobiles,2022,8.836666666666666,72.7,13.0,26.0,69.0,1920876294.77,20619.0,50.7,25.0,17711197685.42,107501.17,8.66
MAHM.NS,Mahindra and Mahindra Ltd,Automobiles,2023,8.836666666666666,71.91,13.0,19.0,69.0,2475045034.08,22396.0,57.51,25.0,19441207400.19,250483.31666666668,11.24
MAHM.NS,Mahindra and Mahindra Ltd,Automobiles,2024,8.836666666666666,86.39,10.0,20.0,69.0,2886484703.06,23950.0,54.24,25.0,22334323935.21,250483.31666666668,14.05
MAN.N,ManpowerGroup Inc,Professional Services,2017,7.69,97.32,13.0,61.0,46.0,908100000.0,28500.0,56.07,64.89,3805100000.0,681120.0,95.45
MAN.N,ManpowerGroup Inc,Professional Services,2018,10.454285714285714,95.28,14.0,62.0,50.0,921800000.0,29500.0,53.65,64.89,3773900000.0,635382.0,98.35
MAN.N,ManpowerGroup Inc,Professional Services,2019,8.33,97.22,12.0,61.0,53.0,797700000.0,29000.0,67.8,64.89,3834900000.0,660000.0,95.09
MAN.N,ManpowerGroup Inc,Professional Services,2020,9.09,97.99,11.0,50.63,53.33,447200000.0,26500.0,64.73,64.89,3577500000.0,504000.0,96.1
MAN.N,ManpowerGroup Inc,Professional Services,2021,7.69,92.2,13.0,63.0,53.0,694000000.0,27500.0,73.37,64.89,3650000000.0,406864.0,91.54
MAN.N,ManpowerGroup Inc,Professional Services,2022,8.33,76.77,12.0,62.0,53.0,741100000.0,30450.0,57.06,64.89,3444600000.0,536400.0,87.65
MAN.N,ManpowerGroup Inc,Professional Services,2023,15.38,85.65,13.0,66.0,53.0,548700000.0,29400.0,46.7,64.89,3236700000.0,494400.0,90.77
MAN.N,ManpowerGroup Inc,Professional Services,2024,16.67,68.45,12.0,63.0,53.0,441300000.0,27300.0,38.58,64.89,3079700000.0,502200.0,90.6
MANP.PA,Manitou BF SA,Machinery,2017,7.8725000000000005,6.478333333333334,12.666666666666666,44.31,42.85666666666666,154355154.09,3600.5,72.98666666666666,47.795,778335192.72,44579.833333333336,41.44166666666666
MANP.PA,Manitou BF SA,Machinery,2018,7.8725000000000005,6.478333333333334,12.666666666666666,44.31,42.85666666666666,189010459.68,4162.5,72.98666666666666,47.795,883335627.12,44579.833333333336,41.44166666666666
MANP.PA,Manitou BF SA,Machinery,2019,8.33,7.52,12.0,42.0,45.0,218839539.94,4499.5,42.81,50.0,996500235.41,47819.0,41.47
MANP.PA,Manitou BF SA,Machinery,2020,8.33,7.19,12.0,45.0,45.0,169832681.97,4464.0,75.0,45.59,1033481924.77,44535.0,40.09
MANP.PA,Manitou BF SA,Machinery,2021,7.69,5.71,13.0,48.0,42.0,201431234.8,4408.0,96.15,47.795,1074278698.59,27625.0,35.76
MANP.PA,Manitou BF SA,Machinery,2022,7.14,4.06,14.0,42.86,44.14,149784888.7,4735.5,65.48,47.795,1165902183.22,38545.0,40.19
MANP.PA,Manitou BF SA,Machinery,2023,7.8725000000000005,6.06,13.0,43.0,41.0,302848377.16,5236.5,86.87,47.795,1506929469.28,49914.0,45.11
MANP.PA,Manitou BF SA,Machinery,2024,7.8725000000000005,8.33,12.0,45.0,40.0,287982192.77,4443.785714285715,71.61,47.795,1472832591.37,59041.0,46.03
MBGn.DE,Mercedes-Benz Group AG,Automobiles,2017,20.0,42.02,20.0,55.392857142857146,74.7242857142857,31514737107.28,285904.5,73.4,71.43,230663019877.4,5932248.0,56.48
MBGn.DE,Mercedes-Benz Group AG,Automobiles,2018,25.0,35.84,20.0,56.0,74.0,28791632259.84,294002.0,93.75,59.09,241943068171.39,6075741.0,57.04
MBGn.DE,Mercedes-Benz Group AG,Automobiles,2019,25.0,46.26,20.0,54.0,73.0,30242360379.35,298669.0,91.28,50.0,251800327332.24,6571026.0,53.16
MBGn.DE,Mercedes-Benz Group AG,Automobiles,2020,25.0,47.72,20.0,55.0,67.0,30571568148.51,287299.0,88.58,43.0,254140205178.31,5644579.5,51.17
MBGn.DE,Mercedes-Benz Group AG,Automobiles,2021,25.0,53.26,20.0,51.0,81.0,22448445990.5,224184.0,79.28,37.23,226235136302.66,3432923.9,46.96
MBGn.DE,Mercedes-Benz Group AG,Automobiles,2022,25.0,48.92,20.0,50.75,78.07,33802440068.49,170611.0,88.89,55.1,212304152397.26,1931160.0,50.3
MBGn.DE,Mercedes-Benz Group AG,Automobiles,2023,30.0,75.72,20.0,59.0,85.0,34443181441.96,167426.5,93.88,48.89,222323507664.46,2700752.0,54.21
MBGn.DE,Mercedes-Benz Group AG,Automobiles,2024,30.0,40.5,20.0,62.0,65.0,30259195056.561428,246870.85714285713,89.78,2.14,234201345274.8171,2656816.0,54.78
MGNT.MM,Magnit PAO,Consumer Staples Distribution & Retail,2017,60.85,31.43,11.0,33.31285714285714,17.34,1730000558.38,251764.0,72.97,25.0,5336289000.0,10795380.233333332,85.14
MGNT.MM,Magnit PAO,Consumer Staples Distribution & Retail,2018,60.85,27.94,10.0,16.0,0.0,1564042561.68,273829.5,75.71,25.0,11230548636.34,10795380.233333332,93.18
MGNT.MM,Magnit PAO,Consumer Staples Distribution & Retail,2019,60.85,23.53,9.0,11.0,0.0,2029251262.92,286086.0,77.78,25.0,10042431300.23,10795380.233333332,88.04
MGNT.MM,Magnit PAO,Consumer Staples Distribution & Retail,2020,71.43,22.73,7.0,34.0,0.0,2304759920.61,302157.0,98.91,25.0,11788830748.51,10795380.233333332,93.14
MGNT.MM,Magnit PAO,Consumer Staples Distribution & Retail,2021,70.0,18.09,10.0,40.0,34.0,2324052500.34,312216.5,85.87,25.0,9575137674.48,10795380.233333332,94.62
MGNT.MM,Magnit PAO,Consumer Staples Distribution & Retail,2022,66.67,13.54,9.0,44.19,35.38,2816759083.54,336500.5,98.15,25.0,12147544242.48,9701230.7,96.84
MGNT.MM,Magnit PAO,Consumer Staples Distribution & Retail,2023,46.15,34.38,13.0,41.0,27.0,3190080165.52,358000.0,77.08,25.0,14820500744.83,10956830.0,96.43
MGNT.MM,Magnit PAO,Consumer Staples Distribution & Retail,2024,50.0,42.39,10.0,47.0,25.0,2948520082.25,302936.21428571426,77.17,25.0,11799219893.44,11728080.0,94.39
MITE.KL,MI Technovation Bhd,Semiconductors & Semiconductor Equipment,2017,46.666666666666664,52.336666666666666,7.0,39.0,23.0,15363780.91,149.5,53.50333333333333,51.83,30849362.02,4232.596666666667,66.80666666666666
MITE.KL,MI Technovation Bhd,Semiconductors & Semiconductor Equipment,2018,46.666666666666664,52.336666666666666,7.0,39.0,23.0,11705474.58,221.2,53.50333333333333,51.83,81743789.35,4232.596666666667,66.80666666666666
MITE.KL,MI Technovation Bhd,Semiconductors & Semiconductor Equipment,2019,46.666666666666664,52.336666666666666,7.0,39.0,23.0,15629175.84,221.2,53.50333333333333,51.83,93952328.2,4232.596666666667,66.80666666666666
MITE.KL,MI Technovation Bhd,Semiconductors & Semiconductor Equipment,2020,46.666666666666664,52.336666666666666,7.0,39.0,23.0,15888485.07,303.5,53.50333333333333,51.83,98733912.94,4232.596666666667,66.80666666666666
MITE.KL,MI Technovation Bhd,Semiconductors & Semiconductor Equipment,2021,46.666666666666664,52.336666666666666,7.0,39.0,23.0,19674490.87,268.0,53.50333333333333,51.83,273592086.94,4232.596666666667,66.80666666666666
MITE.KL,MI Technovation Bhd,Semiconductors & Semiconductor Equipment,2022,40.0,52.81,5.0,39.0,23.0,23669843.18,210.0,72.59,46.34,257936334.09,4129.0,56.85
MITE.KL,MI Technovation Bhd,Semiconductors & Semiconductor Equipment,2023,50.0,56.14,8.0,39.0,23.0,19942498.91,175.0,31.2,57.32,246205982.57,5005.0,71.8
MITE.KL,MI Technovation Bhd,Semiconductors & Semiconductor Equipment,2024,50.0,48.06,8.0,39.0,23.0,22414279.32,221.2,56.72,51.83,240772605.19,3563.79,71.77
MONC.MI,Moncler SpA,Textiles Apparel & Luxury Goods,2017,20.0,38.89,10.0,49.0,80.0,465625412.36,3357.0,19.79,92.86,1219523518.19,33127.0,63.79
MONC.MI,Moncler SpA,Textiles Apparel & Luxury Goods,2018,18.18,13.79,11.0,40.0,74.0,539724974.77,3826.5,22.13,92.86,1336484998.62,69050.0,61.43
MONC.MI,Moncler SpA,Textiles Apparel & Luxury Goods,2019,18.18,8.5,11.0,44.0,80.0,743136111.92,4362.0,20.95,92.86,2292610362.53,96383.0,69.61
MONC.MI,Moncler SpA,Textiles Apparel & Luxury Goods,2020,23.08,10.58,13.0,42.0,79.0,695892769.91,4483.5,20.64,92.86,2858334147.53,103194.0,73.73
MONC.MI,Moncler SpA,Textiles Apparel & Luxury Goods,2021,27.27,50.75,11.0,46.0,55.0,1096581633.81,4844.0,17.81,92.86,3879927471.98,121795.0,74.0
MONC.MI,Moncler SpA,Textiles Apparel & Luxury Goods,2022,25.0,26.81,12.0,63.13,54.79,1112440068.49,5800.0,24.28,92.86,4082903467.47,118299.0,70.31
MONC.MI,Moncler SpA,Textiles Apparel & Luxury Goods,2023,21.951666666666668,50.77,12.0,60.0,83.0,1308354209.66,6910.0,23.08,92.86,4483926147.46,170843.0,75.39
MONC.MI,Moncler SpA,Textiles Apparel & Luxury Goods,2024,21.951666666666668,44.05,12.0,60.0,83.0,948673775.75,4797.571428571428,25.0,92.86,2879101444.825714,305161.0,73.66
MONDE.PS,Monde Nissin Corp,Food Products,2017,66.67,98.70666666666666,9.0,59.666666666666664,21.666666666666668,250723022.6633333,3628.0,87.48333333333335,33.33,1302307430.5049999,26858.196666666667,57.953333333333326
MONDE.PS,Monde Nissin Corp,Food Products,2018,66.67,98.70666666666666,9.0,59.666666666666664,21.666666666666668,250723022.6633333,3628.0,87.48333333333335,33.33,1302307430.5049999,26858.196666666667,57.953333333333326
